case_id;activity;timestamp;resource
I00919;Compliance Check;2024-03-26 12:45:00;Finance_A
I00919;Approve Invoice;2024-03-26 20:49:00;Manager_2
I00919;Enter into ERP;2024-03-26 21:18:00;DataEntry_1
I00919;Execute Payment;2024-03-30 21:18:00;Finance_A
I00919;Archive;2024-03-30 21:25:00;DMS_System
I00920;Receive Invoice;2024-04-03 06:50:00;System
I00920;Register Invoice;2024-04-03 07:51:00;Clerk_B
I00920;Enter Invoice Data;2024-04-03 08:29:00;DataEntry_2
I00920;Validate Invoice;2024-04-03 12:09:00;Clerk_B
I00920;Request Info;2024-04-03 13:40:00;Clerk_B
I00920;Receive Info;2024-04-05 05:40:00;Vendor
I00920;Validate Invoice;2024-04-05 06:25:00;Clerk_B
I00920;Approve Invoice;2024-04-05 09:35:00;Manager_2
I00920;Enter into ERP;2024-04-05 11:30:00;DataEntry_3
I00920;Execute Payment;2024-04-07 10:30:00;Finance_A
I00920;Archive;2024-04-07 10:35:00;DMS_System
I00921;Receive Invoice;2024-05-03 02:07:00;System
I00921;Register Invoice;2024-05-03 02:44:00;Clerk_B
I00921;Enter Invoice Data;2024-05-03 03:19:00;DataEntry_1
I00921;Validate Invoice;2024-05-03 07:12:00;Clerk_B
I00921;Approve Invoice;2024-05-03 12:36:00;Manager_2
I00921;Enter into ERP;2024-05-03 14:15:00;DataEntry_2
I00921;Execute Payment;2024-05-05 03:15:00;Finance_B
I00921;Archive;2024-05-05 03:25:00;DMS_System
I00922;Receive Invoice;2024-05-04 22:55:00;System
I00922;Register Invoice;2024-05-05 00:14:00;Clerk_D
I00922;Enter Invoice Data;2024-05-05 01:03:00;DataEntry_2
I00922;Validate Invoice;2024-05-05 05:03:00;Clerk_D
I00922;Compliance Check;2024-05-05 05:28:00;Finance_A
I00922;Approve Invoice;2024-05-05 11:46:00;Manager_1
I00922;Enter into ERP;2024-05-05 13:05:00;DataEntry_2
I00922;Execute Payment;2024-05-09 13:05:00;Finance_A
I00922;Archive;2024-05-09 13:17:00;DMS_System
I00923;Receive Invoice;2024-03-02 17:15:00;System
I00923;Register Invoice;2024-03-02 17:47:00;Clerk_B
I00923;Enter Invoice Data;2024-03-02 18:14:00;DataEntry_1
I00923;Validate Invoice;2024-03-02 19:45:00;Clerk_B
I00923;Compliance Check;2024-03-02 19:58:00;Finance_B
I00923;Approve Invoice;2024-03-03 03:21:00;Manager_1
I00923;Enter into ERP;2024-03-03 05:14:00;DataEntry_2
I00923;Execute Payment;2024-03-07 08:14:00;Finance_B
I00923;Archive;2024-03-07 08:34:00;DMS_System
I00924;Receive Invoice;2024-03-09 16:14:00;System
I00924;Register Invoice;2024-03-09 17:16:00;Clerk_B
I00924;Enter Invoice Data;2024-03-09 17:38:00;DataEntry_1
I00924;Validate Invoice;2024-03-09 20:12:00;Clerk_B
I00924;Request Info;2024-03-09 20:37:00;Clerk_B
I00924;Receive Info;2024-03-10 11:37:00;Vendor
I00924;Validate Invoice;2024-03-10 11:58:00;Clerk_B
I00924;Approve Invoice;2024-03-10 19:37:00;Manager_2
I00924;Enter into ERP;2024-03-10 20:05:00;DataEntry_3
I00924;Execute Payment;2024-03-13 07:05:00;Finance_B
I00924;Archive;2024-03-13 07:21:00;DMS_System
I00925;Receive Invoice;2024-02-01 19:29:00;System
I00925;Register Invoice;2024-02-01 20:58:00;Clerk_B
I00925;Validate Invoice;2024-02-02 00:08:00;Clerk_B
I00925;Approve Invoice;2024-02-02 03:30:00;Manager_2
I00925;Enter into ERP;2024-02-02 03:53:00;DataEntry_1
I00925;Execute Payment;2024-02-02 12:53:00;Finance_A
I00925;Archive;2024-02-02 13:17:00;DMS_System
I00926;Receive Invoice;2024-04-19 04:44:00;System
I00926;Register Invoice;2024-04-19 05:02:00;Clerk_D
I00926;Enter Invoice Data;2024-04-19 05:51:00;DataEntry_2
I00926;Validate Invoice;2024-04-19 09:23:00;Clerk_D
I00926;Request Info;2024-04-19 10:38:00;Clerk_D
I00926;Receive Info;2024-04-20 02:38:00;Vendor
I00926;Validate Invoice;2024-04-20 03:15:00;Clerk_D
I00926;Approve Invoice;2024-04-20 08:31:00;Manager_2
I00926;Enter into ERP;2024-04-20 08:49:00;DataEntry_3
I00926;Execute Payment;2024-04-20 15:49:00;Finance_B
I00926;Archive;2024-04-20 16:06:00;DMS_System
I00927;Receive Invoice;2024-04-20 13:34:00;System
I00927;Register Invoice;2024-04-20 13:43:00;Clerk_B
I00927;Enter Invoice Data;2024-04-20 14:09:00;DataEntry_3
I00927;Validate Invoice;2024-04-20 17:39:00;Clerk_B
I00927;Approve Invoice;2024-04-20 18:39:00;Manager_1
I00927;Enter into ERP;2024-04-20 19:49:00;DataEntry_1
I00927;Execute Payment;2024-04-23 13:49:00;Finance_A
I00927;Archive;2024-04-23 13:59:00;DMS_System
I00928;Receive Invoice;2024-03-25 20:24:00;System
I00928;Register Invoice;2024-03-25 21:50:00;Clerk_D
I00928;Enter Invoice Data;2024-03-25 22:02:00;DataEntry_1
I00928;Validate Invoice;2024-03-25 22:36:00;Clerk_D
I00928;Compliance Check;2024-03-25 23:01:00;Finance_A
I00928;Approve Invoice;2024-03-26 02:28:00;Manager_2
I00928;Enter into ERP;2024-03-26 03:56:00;DataEntry_3
I00928;Execute Payment;2024-03-27 11:56:00;Finance_B
I00928;Archive;2024-03-27 12:21:00;DMS_System
I00929;Receive Invoice;2024-03-24 15:39:00;System
I00929;Register Invoice;2024-03-24 16:00:00;Clerk_A
I00929;Enter Invoice Data;2024-03-24 16:11:00;DataEntry_2
I00929;Validate Invoice;2024-03-24 19:56:00;Clerk_A
I00929;Approve Invoice;2024-03-25 05:58:00;Manager_1
I00929;Enter into ERP;2024-03-25 07:04:00;DataEntry_3
I00929;Execute Payment;2024-03-26 16:04:00;Finance_B
I00929;Archive;2024-03-26 16:28:00;DMS_System
I00929;Validate Invoice;2024-03-26 16:28:20;Clerk_A
I00930;Receive Invoice;2024-04-28 14:15:00;System
I00930;Register Invoice;2024-04-28 15:43:00;Clerk_D
I00930;Enter Invoice Data;2024-04-28 16:35:00;DataEntry_2
I00930;Validate Invoice;2024-04-28 19:17:00;Clerk_D
I00930;Approve Invoice;2024-04-29 04:14:00;Manager_1
I00930;Enter into ERP;2024-04-29 06:13:00;DataEntry_3
I00930;Execute Payment;2024-04-29 10:13:00;Finance_B
I00930;Archive;2024-04-29 10:18:00;DMS_System
I00931;Receive Invoice;2024-03-26 06:39:00;System
I00931;Register Invoice;2024-03-26 07:03:00;Clerk_A
I00931;Enter Invoice Data;2024-03-26 07:35:00;DataEntry_3
I00931;Validate Invoice;2024-03-26 09:13:00;Clerk_A
I00931;Compliance Check;2024-03-26 09:29:00;Finance_A
I00931;Request Info;2024-03-26 10:26:00;Clerk_A
I00931;Receive Info;2024-03-29 10:26:00;Vendor
I00931;Validate Invoice;2024-03-29 12:01:00;Clerk_A
I00931;Approve Invoice;2024-03-29 23:01:00;Manager_2
I00931;Enter into ERP;2024-03-29 23:21:00;DataEntry_2
I00931;Execute Payment;2024-03-31 16:21:00;Finance_A
I00931;Archive;2024-03-31 16:40:00;DMS_System
I00932;Receive Invoice;2024-02-29 07:21:00;System
I00932;Register Invoice;2024-02-29 07:52:00;Clerk_B
I00932;Validate Invoice;2024-02-29 11:28:00;Clerk_B
I00932;Approve Invoice;2024-02-29 21:27:00;Manager_1
I00932;Enter into ERP;2024-02-29 22:59:00;DataEntry_1
I00932;Execute Payment;2024-03-01 14:59:00;Finance_A
I00932;Archive;2024-03-01 15:11:00;DMS_System
I00933;Receive Invoice;2024-05-09 04:50:00;System
I00933;Register Invoice;2024-05-09 04:59:00;Clerk_C
I00933;Validate Invoice;2024-05-09 08:49:00;Clerk_C
I00933;Approve Invoice;2024-05-09 13:49:00;Manager_2
I00933;Enter into ERP;2024-05-09 15:44:00;DataEntry_2
I00933;Execute Payment;2024-05-12 21:44:00;Finance_A
I00933;Archive;2024-05-12 21:54:00;DMS_System
I00934;Receive Invoice;2024-03-20 23:00:00;System
I00934;Register Invoice;2024-03-20 23:10:00;Clerk_B
I00934;Enter Invoice Data;2024-03-20 23:40:00;DataEntry_1
I00934;Validate Invoice;2024-03-21 01:05:00;Clerk_B
I00934;Request Info;2024-03-21 01:43:00;Clerk_B
I00934;Receive Info;2024-03-24 00:43:00;Vendor
I00934;Validate Invoice;2024-03-24 01:50:00;Clerk_B
I00934;Approve Invoice;2024-03-24 13:16:00;Manager_2
I00934;Enter into ERP;2024-03-24 14:58:00;DataEntry_3
I00934;Execute Payment;2024-03-25 22:58:00;Finance_B
I00934;Archive;2024-03-25 23:07:00;DMS_System
I00935;Receive Invoice;2024-04-20 01:04:00;System
I00935;Register Invoice;2024-04-20 01:20:00;Clerk_C
I00935;Enter Invoice Data;2024-04-20 02:19:00;DataEntry_2
I00935;Validate Invoice;2024-04-20 03:31:00;Clerk_C
I00935;Approve Invoice;2024-04-20 06:14:00;Manager_1
I00935;Enter into ERP;2024-04-20 06:49:00;DataEntry_1
I00935;Execute Payment;2024-04-24 00:49:00;Finance_B
I00935;Archive;2024-04-24 01:13:00;DMS_System
I00936;Receive Invoice;2024-05-06 22:26:00;System
I00936;Register Invoice;2024-05-06 22:59:00;Clerk_C
I00936;Enter Invoice Data;2024-05-06 23:22:00;DataEntry_2
I00936;Validate Invoice;2024-05-07 03:07:00;Clerk_C
I00936;Approve Invoice;2024-05-07 13:04:00;Manager_1
I00936;Enter into ERP;2024-05-07 14:30:00;DataEntry_3
I00936;Execute Payment;2024-05-11 05:30:00;Finance_B
I00936;Archive;2024-05-11 05:46:00;DMS_System
I00937;Receive Invoice;2024-03-19 03:07:00;System
I00937;Register Invoice;2024-03-19 03:45:00;Clerk_D
I00937;Validate Invoice;2024-03-19 07:16:00;Clerk_D
I00937;Compliance Check;2024-03-19 07:24:00;Finance_B
I00937;Approve Invoice;2024-03-19 13:52:00;Manager_2
I00937;Enter into ERP;2024-03-19 15:31:00;DataEntry_3
I00937;Execute Payment;2024-03-22 18:31:00;Finance_A
I00937;Archive;2024-03-22 18:43:00;DMS_System
I00938;Receive Invoice;2024-04-23 15:08:00;System
I00938;Register Invoice;2024-04-23 16:20:00;Clerk_A
I00938;Enter Invoice Data;2024-04-23 16:55:00;DataEntry_2
I00938;Validate Invoice;2024-04-23 17:22:00;Clerk_A
I00938;Approve Invoice;2024-04-23 23:11:00;Manager_1
I00938;Enter into ERP;2024-04-23 23:34:00;DataEntry_1
I00938;Execute Payment;2024-04-25 12:34:00;Finance_A
I00938;Archive;2024-04-25 12:43:00;DMS_System
I00939;Receive Invoice;2024-03-15 07:51:00;System
I00939;Register Invoice;2024-03-15 08:33:00;Clerk_D
I00939;Enter Invoice Data;2024-03-15 09:15:00;DataEntry_1
I00939;Validate Invoice;2024-03-15 12:18:00;Clerk_D
I00939;Approve Invoice;2024-03-15 15:03:00;Manager_1
I00939;Enter into ERP;2024-03-15 16:06:00;DataEntry_1
I00939;Execute Payment;2024-03-16 21:06:00;Finance_B
I00939;Archive;2024-03-16 21:12:00;DMS_System
I00940;Receive Invoice;2024-04-07 09:23:00;System
I00940;Register Invoice;2024-04-07 09:46:00;Clerk_C
I00940;Enter Invoice Data;2024-04-07 10:09:00;DataEntry_3
I00940;Validate Invoice;2024-04-07 10:37:00;Clerk_C
I00940;Approve Invoice;2024-04-07 15:09:00;Manager_1
I00940;Enter into ERP;2024-04-07 16:51:00;DataEntry_3
I00940;Execute Payment;2024-04-08 13:51:00;Finance_B
I00940;Archive;2024-04-08 13:56:00;DMS_System
I00941;Receive Invoice;2024-03-27 04:11:00;System
I00941;Register Invoice;2024-03-27 04:27:00;Clerk_A
I00941;Validate Invoice;2024-03-27 06:51:00;Clerk_A
I00941;Approve Invoice;2024-03-27 12:11:00;Manager_1
I00941;Enter into ERP;2024-03-27 13:29:00;DataEntry_1
I00941;Execute Payment;2024-03-29 22:29:00;Finance_B
I00941;Archive;2024-03-29 22:40:00;DMS_System
I00942;Receive Invoice;2024-03-02 00:54:00;System
I00942;Register Invoice;2024-03-02 01:56:00;Clerk_C
I00942;Enter Invoice Data;2024-03-02 02:14:00;DataEntry_2
I00942;Validate Invoice;2024-03-02 05:39:00;Clerk_C
I00942;Approve Invoice;2024-03-02 07:38:00;Manager_2
I00942;Enter into ERP;2024-03-02 08:39:00;DataEntry_2
I00942;Execute Payment;2024-03-06 18:39:00;Finance_B
I00942;Archive;2024-03-06 19:08:00;DMS_System
I00943;Receive Invoice;2024-02-26 21:25:00;System
I00943;Register Invoice;2024-02-26 22:04:00;Clerk_D
I00943;Enter Invoice Data;2024-02-26 22:37:00;DataEntry_1
I00943;Validate Invoice;2024-02-27 02:11:00;Clerk_D
I00943;Approve Invoice;2024-02-27 10:55:00;Manager_2
I00943;Enter into ERP;2024-02-27 12:02:00;DataEntry_3
I00943;Execute Payment;2024-02-29 07:02:00;Finance_A
I00943;Archive;2024-02-29 07:27:00;DMS_System
I00943;Validate Invoice;2024-02-29 07:27:20;Clerk_D
I00944;Receive Invoice;2024-03-10 20:12:00;System
I00944;Register Invoice;2024-03-10 21:02:00;Clerk_C
I00944;Enter Invoice Data;2024-03-10 21:54:00;DataEntry_3
I00944;Validate Invoice;2024-03-10 23:02:00;Clerk_C
I00944;Compliance Check;2024-03-10 23:17:00;Finance_B
I00944;Approve Invoice;2024-03-11 05:12:00;Manager_2
I00944;Enter into ERP;2024-03-11 06:41:00;DataEntry_3
I00944;Execute Payment;2024-03-14 14:41:00;Finance_B
I00944;Archive;2024-03-14 15:06:00;DMS_System
I00945;Receive Invoice;2024-02-09 07:12:00;System
I00945;Register Invoice;2024-02-09 07:59:00;Clerk_D
I00945;Enter Invoice Data;2024-02-09 08:48:00;DataEntry_3
I00945;Validate Invoice;2024-02-09 10:28:00;Clerk_D
I00945;Compliance Check;2024-02-09 10:55:00;Finance_A
I00945;Request Info;2024-02-09 11:28:00;Clerk_D
I00945;Receive Info;2024-02-10 02:28:00;Vendor
I00945;Validate Invoice;2024-02-10 04:55:00;Clerk_D
I00945;Approve Invoice;2024-02-10 05:56:00;Manager_1
I00945;Enter into ERP;2024-02-10 06:16:00;DataEntry_1
I00945;Execute Payment;2024-02-15 03:16:00;Finance_A
I00945;Archive;2024-02-15 03:31:00;DMS_System
I00945;Validate Invoice;2024-02-15 03:31:20;Clerk_D
I00946;Receive Invoice;2024-03-19 03:25:00;System
I00946;Register Invoice;2024-03-19 04:03:00;Clerk_D
I00946;Enter Invoice Data;2024-03-19 05:01:00;DataEntry_1
I00946;Validate Invoice;2024-03-19 06:38:00;Clerk_D
I00946;Approve Invoice;2024-03-19 16:55:00;Manager_2
I00946;Enter into ERP;2024-03-19 18:25:00;DataEntry_3
I00946;Execute Payment;2024-03-24 10:25:00;Finance_A
I00946;Archive;2024-03-24 10:40:00;DMS_System
I00947;Receive Invoice;2024-03-11 23:30:00;System
I00947;Register Invoice;2024-03-12 00:20:00;Clerk_A
I00947;Validate Invoice;2024-03-12 01:36:00;Clerk_A
I00947;Compliance Check;2024-03-12 02:00:00;Finance_B
I00947;Request Info;2024-03-12 02:50:00;Clerk_A
I00947;Receive Info;2024-03-13 20:50:00;Vendor
I00947;Validate Invoice;2024-03-13 23:33:00;Clerk_A
I00947;Approve Invoice;2024-03-14 06:42:00;Manager_1
I00947;Enter into ERP;2024-03-14 07:46:00;DataEntry_3
I00947;Execute Payment;2024-03-15 04:46:00;Finance_A
I00947;Archive;2024-03-15 05:12:00;DMS_System
I00948;Receive Invoice;2024-03-11 02:11:00;System
I00948;Register Invoice;2024-03-11 02:40:00;Clerk_C
I00948;Enter Invoice Data;2024-03-11 03:16:00;DataEntry_3
I00948;Validate Invoice;2024-03-11 05:43:00;Clerk_C
I00948;Approve Invoice;2024-03-11 10:54:00;Manager_1
I00948;Enter into ERP;2024-03-11 11:57:00;DataEntry_2
I00948;Execute Payment;2024-03-15 08:57:00;Finance_B
I00948;Archive;2024-03-15 09:27:00;DMS_System
I00949;Receive Invoice;2024-03-18 17:32:00;System
I00949;Register Invoice;2024-03-18 18:54:00;Clerk_B
I00949;Validate Invoice;2024-03-18 22:41:00;Clerk_B
I00949;Approve Invoice;2024-03-19 02:25:00;Manager_1
I00949;Enter into ERP;2024-03-19 04:01:00;DataEntry_1
I00949;Execute Payment;2024-03-23 17:01:00;Finance_B
I00949;Archive;2024-03-23 17:20:00;DMS_System
I00950;Receive Invoice;2024-05-10 16:43:00;System
I00950;Register Invoice;2024-05-10 17:39:00;Clerk_B
I00950;Enter Invoice Data;2024-05-10 18:15:00;DataEntry_3
I00950;Validate Invoice;2024-05-10 21:43:00;Clerk_B
I00950;Approve Invoice;2024-05-11 03:20:00;Manager_1
I00950;Enter into ERP;2024-05-11 05:08:00;DataEntry_3
I00950;Execute Payment;2024-05-14 16:08:00;Finance_A
I00950;Archive;2024-05-14 16:30:00;DMS_System
I00950;Validate Invoice;2024-05-14 16:30:20;Clerk_B
I00951;Receive Invoice;2024-02-28 14:13:00;System
I00951;Register Invoice;2024-02-28 15:39:00;Clerk_B
I00951;Enter Invoice Data;2024-02-28 15:54:00;DataEntry_3
I00951;Validate Invoice;2024-02-28 17:24:00;Clerk_B
I00951;Compliance Check;2024-02-28 17:51:00;Finance_B
I00951;Approve Invoice;2024-02-28 23:50:00;Manager_1
I00951;Enter into ERP;2024-02-29 01:29:00;DataEntry_1
I00951;Execute Payment;2024-03-03 16:29:00;Finance_A
I00951;Archive;2024-03-03 16:56:00;DMS_System
I00952;Receive Invoice;2024-03-30 18:09:00;System
I00952;Register Invoice;2024-03-30 18:59:00;Clerk_C
I00952;Enter Invoice Data;2024-03-30 19:29:00;DataEntry_1
I00952;Validate Invoice;2024-03-30 20:53:00;Clerk_C
I00952;Approve Invoice;2024-03-31 01:23:00;Manager_2
I00952;Enter into ERP;2024-03-31 02:59:00;DataEntry_1
I00952;Execute Payment;2024-04-01 14:59:00;Finance_B
I00952;Archive;2024-04-01 15:07:00;DMS_System
I00953;Receive Invoice;2024-03-28 22:35:00;System
I00953;Register Invoice;2024-03-28 23:00:00;Clerk_A
I00953;Validate Invoice;2024-03-29 01:24:00;Clerk_A
I00953;Approve Invoice;2024-03-29 07:13:00;Manager_2
I00953;Enter into ERP;2024-03-29 07:34:00;DataEntry_1
I00953;Execute Payment;2024-03-30 06:34:00;Finance_A
I00953;Archive;2024-03-30 06:58:00;DMS_System
I00954;Receive Invoice;2024-04-12 09:35:00;System
I00954;Register Invoice;2024-04-12 10:04:00;Clerk_C
I00954;Enter Invoice Data;2024-04-12 10:32:00;DataEntry_3
I00954;Validate Invoice;2024-04-12 12:47:00;Clerk_C
I00954;Approve Invoice;2024-04-13 00:37:00;Manager_1
I00954;Enter into ERP;2024-04-13 01:08:00;DataEntry_3
I00954;Execute Payment;2024-04-16 13:08:00;Finance_A
I00954;Archive;2024-04-16 13:24:00;DMS_System
I00955;Receive Invoice;2024-04-13 17:46:00;System
I00955;Register Invoice;2024-04-13 18:03:00;Clerk_C
I00955;Enter Invoice Data;2024-04-13 19:02:00;DataEntry_1
I00955;Validate Invoice;2024-04-13 19:50:00;Clerk_C
I00955;Compliance Check;2024-04-13 20:18:00;Finance_A
I00955;Request Info;2024-04-13 20:21:00;Clerk_C
I00955;Receive Info;2024-04-14 19:21:00;Vendor
I00955;Validate Invoice;2024-04-14 22:14:00;Clerk_C
I00955;Approve Invoice;2024-04-15 09:49:00;Manager_2
I00955;Enter into ERP;2024-04-15 10:15:00;DataEntry_3
I00955;Execute Payment;2024-04-18 05:15:00;Finance_A
I00955;Archive;2024-04-18 05:25:00;DMS_System
I00956;Receive Invoice;2024-03-27 00:24:00;System
I00956;Register Invoice;2024-03-27 00:41:00;Clerk_B
I00956;Enter Invoice Data;2024-03-27 01:31:00;DataEntry_2
I00956;Validate Invoice;2024-03-27 04:45:00;Clerk_B
I00956;Approve Invoice;2024-03-27 07:41:00;Manager_1
I00956;Enter into ERP;2024-03-27 09:06:00;DataEntry_3
I00956;Execute Payment;2024-03-28 07:06:00;Finance_A
I00956;Archive;2024-03-28 07:18:00;DMS_System
I00957;Receive Invoice;2024-04-01 17:58:00;System
I00957;Register Invoice;2024-04-01 18:27:00;Clerk_C
I00957;Enter Invoice Data;2024-04-01 18:54:00;DataEntry_2
I00957;Validate Invoice;2024-04-01 20:57:00;Clerk_C
I00957;Approve Invoice;2024-04-02 04:20:00;Manager_2
I00957;Enter into ERP;2024-04-02 05:41:00;DataEntry_2
I00957;Execute Payment;2024-04-03 01:41:00;Finance_A
I00957;Archive;2024-04-03 01:52:00;DMS_System
I00958;Receive Invoice;2024-04-30 09:56:00;System
I00958;Register Invoice;2024-04-30 11:07:00;Clerk_A
I00958;Enter Invoice Data;2024-04-30 12:06:00;DataEntry_2
I00958;Validate Invoice;2024-04-30 14:49:00;Clerk_A
I00958;Approve Invoice;2024-05-01 00:10:00;Manager_1
I00958;Enter into ERP;2024-05-01 00:42:00;DataEntry_1
I00958;Execute Payment;2024-05-04 09:42:00;Finance_A
I00958;Archive;2024-05-04 09:54:00;DMS_System
I00959;Receive Invoice;2024-04-29 00:08:00;System
I00959;Register Invoice;2024-04-29 01:04:00;Clerk_B
I00959;Validate Invoice;2024-04-29 02:14:00;Clerk_B
I00959;Request Info;2024-04-29 03:58:00;Clerk_B
I00959;Receive Info;2024-04-30 05:58:00;Vendor
I00959;Validate Invoice;2024-04-30 08:13:00;Clerk_B
I00959;Approve Invoice;2024-04-30 14:14:00;Manager_1
I00959;Enter into ERP;2024-04-30 16:12:00;DataEntry_1
I00959;Execute Payment;2024-05-03 04:12:00;Finance_A
I00959;Archive;2024-05-03 04:22:00;DMS_System
I00960;Receive Invoice;2024-02-22 02:32:00;System
I00960;Register Invoice;2024-02-22 03:46:00;Clerk_A
I00960;Enter Invoice Data;2024-02-22 03:58:00;DataEntry_3
I00960;Validate Invoice;2024-02-22 05:27:00;Clerk_A
I00960;Approve Invoice;2024-02-22 16:58:00;Manager_1
I00960;Enter into ERP;2024-02-22 17:18:00;DataEntry_2
I00960;Execute Payment;2024-02-27 10:18:00;Finance_A
I00960;Archive;2024-02-27 10:30:00;DMS_System
I00961;Receive Invoice;2024-02-25 22:09:00;System
I00961;Register Invoice;2024-02-25 22:46:00;Clerk_B
I00961;Enter Invoice Data;2024-02-25 23:35:00;DataEntry_3
I00961;Validate Invoice;2024-02-26 00:08:00;Clerk_B
I00961;Approve Invoice;2024-02-26 01:24:00;Manager_1
I00961;Enter into ERP;2024-02-26 01:47:00;DataEntry_2
I00961;Execute Payment;2024-02-29 14:47:00;Finance_B
I00961;Archive;2024-02-29 15:14:00;DMS_System
I00962;Receive Invoice;2024-03-01 13:38:00;System
I00962;Register Invoice;2024-03-01 14:57:00;Clerk_B
I00962;Enter Invoice Data;2024-03-01 15:52:00;DataEntry_1
I00962;Validate Invoice;2024-03-01 16:17:00;Clerk_B
I00962;Approve Invoice;2024-03-01 22:23:00;Manager_2
I00962;Enter into ERP;2024-03-02 00:04:00;DataEntry_3
I00962;Execute Payment;2024-03-04 22:04:00;Finance_A
I00962;Archive;2024-03-04 22:19:00;DMS_System
I00963;Receive Invoice;2024-04-24 23:48:00;System
I00963;Register Invoice;2024-04-25 00:57:00;Clerk_D
I00963;Validate Invoice;2024-04-25 02:01:00;Clerk_D
I00963;Approve Invoice;2024-04-25 13:56:00;Manager_2
I00963;Enter into ERP;2024-04-25 14:43:00;DataEntry_3
I00963;Execute Payment;2024-04-30 13:43:00;Finance_B
I00963;Archive;2024-04-30 14:12:00;DMS_System
I00964;Receive Invoice;2024-04-04 03:35:00;System
I00964;Register Invoice;2024-04-04 05:05:00;Clerk_D
I00964;Validate Invoice;2024-04-04 07:28:00;Clerk_D
I00964;Approve Invoice;2024-04-04 15:48:00;Manager_1
I00964;Enter into ERP;2024-04-04 17:32:00;DataEntry_1
I00964;Execute Payment;2024-04-07 02:32:00;Finance_B
I00964;Archive;2024-04-07 02:56:00;DMS_System
I00965;Receive Invoice;2024-04-12 18:30:00;System
I00965;Register Invoice;2024-04-12 19:56:00;Clerk_B
I00965;Validate Invoice;2024-04-12 21:08:00;Clerk_B
I00965;Request Info;2024-04-12 21:25:00;Clerk_B
I00965;Compliance Check;2024-04-12 21:32:00;Finance_B
I00965;Receive Info;2024-04-13 09:25:00;Vendor
I00965;Validate Invoice;2024-04-13 10:13:00;Clerk_B
I00965;Approve Invoice;2024-04-13 19:25:00;Manager_2
I00965;Enter into ERP;2024-04-13 19:53:00;DataEntry_2
I00965;Execute Payment;2024-04-16 06:53:00;Finance_A
I00965;Archive;2024-04-16 07:16:00;DMS_System
I00966;Receive Invoice;2024-02-29 03:26:00;System
I00966;Register Invoice;2024-02-29 04:18:00;Clerk_C
I00966;Enter Invoice Data;2024-02-29 05:05:00;DataEntry_3
I00966;Validate Invoice;2024-02-29 08:58:00;Clerk_C
